country_code,level1_en,level2_en,level3_en,level1_vi,level2_vi,level3_vi
VN,Nam Dinh,Y Yen District,Yen Hong Ward,Nam Định,Huyện Ý Yên,Xã Yên Hồng
VN,Nam Dinh,Y Yen District,Yen Quang Ward,Nam Định,Huyện Ý Yên,Xã Yên Quang
VN,Nam Dinh,Y Yen District,Yen Tien Ward,Nam Định,Huyện Ý Yên,Xã Yên Tiến
VN,Nam Dinh,Y Yen District,Yen Thang Ward,Nam Định,Huyện Ý Yên,Xã Yên Thắng
VN,Nam Dinh,Y Yen District,Yen Phuc Ward,Nam Định,Huyện Ý Yên,Xã Yên Phúc
VN,Nam Dinh,Y Yen District,Yen Cuong Ward,Nam Định,Huyện Ý Yên,Xã Yên Cường
VN,Nam Dinh,Y Yen District,Yen Loc Ward,Nam Định,Huyện Ý Yên,Xã Yên Lộc
VN,Nam Dinh,Y Yen District,Yen Bang Ward,Nam Định,Huyện Ý Yên,Xã Yên Bằng
VN,Nam Dinh,Y Yen District,Yen Dong Ward,Nam Định,Huyện Ý Yên,Xã Yên Đồng
VN,Nam Dinh,Y Yen District,Yen Khang Ward,Nam Định,Huyện Ý Yên,Xã Yên Khang
VN,Nam Dinh,Y Yen District,Yen Nhan Ward,Nam Định,Huyện Ý Yên,Xã Yên Nhân
VN,Nam Dinh,Y Yen District,Yen Tri Ward,Nam Định,Huyện Ý Yên,Xã Yên Trị
VN,Hung Yen,An Thi District,An Thi Ward,Hưng Yên,Huyện Ân Thi,Thị trấn Ân Thi
VN,Hung Yen,An Thi District,Phu Ung Ward,Hưng Yên,Huyện Ân Thi,Xã Phù Ủng
VN,Hung Yen,An Thi District,Bac Son Ward,Hưng Yên,Huyện Ân Thi,Xã Bắc Sơn
VN,Hung Yen,An Thi District,Bai Say Ward,Hưng Yên,Huyện Ân Thi,Xã Bãi Sậy
VN,Hung Yen,An Thi District,Dao Duong Ward,Hưng Yên,Huyện Ân Thi,Xã Đào Dương
VN,Hung Yen,An Thi District,Tan Phuc Ward,Hưng Yên,Huyện Ân Thi,Xã Tân Phúc
VN,Hung Yen,An Thi District,Van Du Ward,Hưng Yên,Huyện Ân Thi,Xã Vân Du
VN,Hung Yen,An Thi District,Quang Vinh Ward,Hưng Yên,Huyện Ân Thi,Xã Quang Vinh
VN,Hung Yen,An Thi District,Xuan Truc Ward,Hưng Yên,Huyện Ân Thi,Xã Xuân Trúc
VN,Hung Yen,An Thi District,Hoang Hoa Tham Ward,Hưng Yên,Huyện Ân Thi,Xã Hoàng Hoa Thám
VN,Hung Yen,An Thi District,Quang Lang Ward,Hưng Yên,Huyện Ân Thi,Xã Quảng Lãng
VN,Hung Yen,An Thi District,Van Nhue Ward,Hưng Yên,Huyện Ân Thi,Xã Văn Nhuệ
VN,Hung Yen,An Thi District,Dang Le Ward,Hưng Yên,Huyện Ân Thi,Xã Đặng Lễ
VN,Hung Yen,An Thi District,Cam Ninh Ward,Hưng Yên,Huyện Ân Thi,Xã Cẩm Ninh
VN,Hung Yen,An Thi District,Nguyen Trai Ward,Hưng Yên,Huyện Ân Thi,Xã Nguyễn Trãi
VN,Hung Yen,An Thi District,Da Loc Ward,Hưng Yên,Huyện Ân Thi,Xã Đa Lộc
VN,Hung Yen,An Thi District,Ho Tung Mau Ward,Hưng Yên,Huyện Ân Thi,Xã Hồ Tùng Mậu
VN,Hung Yen,An Thi District,Tien Phong Ward,Hưng Yên,Huyện Ân Thi,Xã Tiền Phong
VN,Hung Yen,An Thi District,Hong Van Ward,Hưng Yên,Huyện Ân Thi,Xã Hồng Vân
VN,Hung Yen,An Thi District,Hong Quang Ward,Hưng Yên,Huyện Ân Thi,Xã Hồng Quang
VN,Hung Yen,An Thi District,Ha Le Ward,Hưng Yên,Huyện Ân Thi,Xã Hạ Lễ
VN,Thanh Hoa,Yen Dinh District,Thong Nhat Ward,Thanh Hóa,Huyện Yên Định,Thị trấn Thống Nhất
VN,Thanh Hoa,Yen Dinh District,Yen Lam Ward,Thanh Hóa,Huyện Yên Định,Thị trấn Yên Lâm
VN,Thanh Hoa,Yen Dinh District,Yen Tam Ward,Thanh Hóa,Huyện Yên Định,Xã Yên Tâm
VN,Thanh Hoa,Yen Dinh District,Yen Phu Ward,Thanh Hóa,Huyện Yên Định,Xã Yên Phú
VN,Thanh Hoa,Yen Dinh District,Quy Loc Ward,Thanh Hóa,Huyện Yên Định,Thị trấn Quý Lộc
VN,Thanh Hoa,Yen Dinh District,Yen Tho Ward,Thanh Hóa,Huyện Yên Định,Xã Yên Thọ
VN,Thanh Hoa,Yen Dinh District,Yen Trung Ward,Thanh Hóa,Huyện Yên Định,Xã Yên Trung
VN,Thanh Hoa,Yen Dinh District,Yen Truong Ward,Thanh Hóa,Huyện Yên Định,Xã Yên Trường
VN,Thanh Hoa,Yen Dinh District,Yen Phong Ward,Thanh Hóa,Huyện Yên Định,Xã Yên Phong
VN,Thanh Hoa,Yen Dinh District,Yen Thai Ward,Thanh Hóa,Huyện Yên Định,Xã Yên Thái
VN,Thanh Hoa,Yen Dinh District,Yen Hung Ward,Thanh Hóa,Huyện Yên Định,Xã Yên Hùng
VN,Thanh Hoa,Yen Dinh District,Yen Thinh Ward,Thanh Hóa,Huyện Yên Định,Xã Yên Thịnh
VN,Thanh Hoa,Yen Dinh District,Yen Ninh Ward,Thanh Hóa,Huyện Yên Định,Xã Yên Ninh
VN,Thanh Hoa,Yen Dinh District,Yen Lac Ward,Thanh Hóa,Huyện Yên Định,Xã Yên Lạc
VN,Thanh Hoa,Yen Dinh District,Dinh Tang Ward,Thanh Hóa,Huyện Yên Định,Xã Định Tăng
VN,Thanh Hoa,Yen Dinh District,Dinh Hoa Ward,Thanh Hóa,Huyện Yên Định,Xã Định Hòa
VN,Thanh Hoa,Yen Dinh District,Dinh Thanh Ward,Thanh Hóa,Huyện Yên Định,Xã Định Thành
VN,Thanh Hoa,Yen Dinh District,Dinh Cong Ward,Thanh Hóa,Huyện Yên Định,Xã Định Công
VN,Thanh Hoa,Yen Dinh District,Dinh Tan Ward,Thanh Hóa,Huyện Yên Định,Xã Định Tân
VN,Thanh Hoa,Yen Dinh District,Dinh Tien Ward,Thanh Hóa,Huyện Yên Định,Xã Định Tiến
VN,Thanh Hoa,Yen Dinh District,Dinh Long Ward,Thanh Hóa,Huyện Yên Định,Xã Định Long
VN,Thanh Hoa,Yen Dinh District,Dinh Lien Ward,Thanh Hóa,Huyện Yên Định,Xã Định Liên
VN,Thanh Hoa,Yen Dinh District,Quan Lao Ward,Thanh Hóa,Huyện Yên Định,Thị trấn Quán Lào
VN,Thanh Hoa,Yen Dinh District,Dinh Hung Ward,Thanh Hóa,Huyện Yên Định,Xã Định Hưng
VN,Thanh Hoa,Yen Dinh District,Dinh Hai Ward,Thanh Hóa,Huyện Yên Định,Xã Định Hải
VN,Thanh Hoa,Yen Dinh District,Dinh Binh Ward,Thanh Hóa,Huyện Yên Định,Xã Định Bình
VN,Hoa Binh,Yen Thuy District,Hang Tram Ward,Hoà Bình,Huyện Yên Thủy,Thị trấn Hàng Trạm
VN,Hoa Binh,Yen Thuy District,Lac Sy Ward,Hoà Bình,Huyện Yên Thủy,Xã Lạc Sỹ
VN,Hoa Binh,Yen Thuy District,Lac Luong Ward,Hoà Bình,Huyện Yên Thủy,Xã Lạc Lương
VN,Hoa Binh,Yen Thuy District,Bao Hieu Ward,Hoà Bình,Huyện Yên Thủy,Xã Bảo Hiệu
VN,Hoa Binh,Yen Thuy District,Da Phuc Ward,Hoà Bình,Huyện Yên Thủy,Xã Đa Phúc
VN,Hoa Binh,Yen Thuy District,Huu Loi Ward,Hoà Bình,Huyện Yên Thủy,Xã Hữu Lợi
VN,Hoa Binh,Yen Thuy District,Lac Thinh Ward,Hoà Bình,Huyện Yên Thủy,Xã Lạc Thịnh
VN,Hoa Binh,Yen Thuy District,Doan Ket Ward,Hoà Bình,Huyện Yên Thủy,Xã Đoàn Kết
VN,Hoa Binh,Yen Thuy District,Phu Lai Ward,Hoà Bình,Huyện Yên Thủy,Xã Phú Lai
VN,Hoa Binh,Yen Thuy District,Yen Tri Ward,Hoà Bình,Huyện Yên Thủy,Xã Yên Trị
VN,Hoa Binh,Yen Thuy District,Ngoc Luong Ward,Hoà Bình,Huyện Yên Thủy,Xã Ngọc Lương
VN,Bac Giang,Yen The District,Dong Tien Ward,Bắc Giang,Huyện Yên Thế,Xã Đồng Tiến
VN,Bac Giang,Yen The District,Canh Nau Ward,Bắc Giang,Huyện Yên Thế,Xã Canh Nậu
VN,Bac Giang,Yen The District,Xuan Luong Ward,Bắc Giang,Huyện Yên Thế,Xã Xuân Lương
VN,Bac Giang,Yen The District,Tam Tien Ward,Bắc Giang,Huyện Yên Thế,Xã Tam Tiến
VN,Bac Giang,Yen The District,Dong Vuong Ward,Bắc Giang,Huyện Yên Thế,Xã Đồng Vương
VN,Bac Giang,Yen The District,Dong Huu Ward,Bắc Giang,Huyện Yên Thế,Xã Đồng Hưu
VN,Bac Giang,Yen The District,Dong Tam Ward,Bắc Giang,Huyện Yên Thế,Xã Đồng Tâm
VN,Bac Giang,Yen The District,Tam Hiep Ward,Bắc Giang,Huyện Yên Thế,Xã Tam Hiệp
VN,Bac Giang,Yen The District,Tien Thang Ward,Bắc Giang,Huyện Yên Thế,Xã Tiến Thắng
VN,Bac Giang,Yen The District,Hong Ky Ward,Bắc Giang,Huyện Yên Thế,Xã Hồng Kỳ
VN,Bac Giang,Yen The District,Dong Lac Ward,Bắc Giang,Huyện Yên Thế,Xã Đồng Lạc
VN,Bac Giang,Yen The District,Dong Son Ward,Bắc Giang,Huyện Yên Thế,Xã Đông Sơn
VN,Bac Giang,Yen The District,Tan Hiep Ward,Bắc Giang,Huyện Yên Thế,Xã Tân Hiệp
VN,Bac Giang,Yen The District,Huong Vi Ward,Bắc Giang,Huyện Yên Thế,Xã Hương Vĩ
VN,Bac Giang,Yen The District,Dong Ky Ward,Bắc Giang,Huyện Yên Thế,Xã Đồng Kỳ
VN,Bac Giang,Yen The District,An Thuong Ward,Bắc Giang,Huyện Yên Thế,Xã An Thượng
VN,Bac Giang,Yen The District,Phon Xuong Ward,Bắc Giang,Huyện Yên Thế,Thị trấn Phồn Xương
VN,Bac Giang,Yen The District,Tan Soi Ward,Bắc Giang,Huyện Yên Thế,Xã Tân Sỏi
VN,Bac Giang,Yen The District,Bo Ha Ward,Bắc Giang,Huyện Yên Thế,Thị trấn Bố Hạ
VN,Nghe An,Yen Thanh District,Yen Thanh Ward,Nghệ An,Huyện Yên Thành,Thị trấn Yên Thành
VN,Nghe An,Yen Thanh District,Ma Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Mã Thành
VN,Nghe An,Yen Thanh District,Tien Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Tiến Thành
VN,Nghe An,Yen Thanh District,Lang Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Lăng Thành
VN,Nghe An,Yen Thanh District,Tan Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Tân Thành
VN,Nghe An,Yen Thanh District,Duc Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Đức Thành
VN,Nghe An,Yen Thanh District,Kim Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Kim Thành
VN,Nghe An,Yen Thanh District,Hau Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Hậu Thành
VN,Nghe An,Yen Thanh District,Hung Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Hùng Thành
VN,Nghe An,Yen Thanh District,Do Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Đô Thành
VN,Nghe An,Yen Thanh District,Tho Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Thọ Thành
VN,Nghe An,Yen Thanh District,Quang Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Quang Thành
VN,Nghe An,Yen Thanh District,Tay Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Tây Thành
VN,Nghe An,Yen Thanh District,Phuc Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Phúc Thành
VN,Nghe An,Yen Thanh District,Hong Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Hồng Thành
VN,Nghe An,Yen Thanh District,Dong Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Đồng Thành
VN,Nghe An,Yen Thanh District,Phu Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Phú Thành
VN,Nghe An,Yen Thanh District,Hoa Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Hoa Thành
VN,Nghe An,Yen Thanh District,Tang Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Tăng Thành
VN,Nghe An,Yen Thanh District,Van Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Văn Thành
VN,Nghe An,Yen Thanh District,Thinh Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Thịnh Thành
VN,Nghe An,Yen Thanh District,Hop Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Hợp Thành
VN,Nghe An,Yen Thanh District,Xuan Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Xuân Thành
VN,Nghe An,Yen Thanh District,Bac Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Bắc Thành
VN,Nghe An,Yen Thanh District,Nhan Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Nhân Thành
VN,Nghe An,Yen Thanh District,Trung Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Trung Thành
VN,Nghe An,Yen Thanh District,Long Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Long Thành
VN,Nghe An,Yen Thanh District,Minh Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Minh Thành
VN,Nghe An,Yen Thanh District,Nam Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Nam Thành
VN,Nghe An,Yen Thanh District,Vinh Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Vĩnh Thành
VN,Nghe An,Yen Thanh District,Ly Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Lý Thành
VN,Nghe An,Yen Thanh District,Khanh Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Khánh Thành
VN,Nghe An,Yen Thanh District,Vien Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Viên Thành
VN,Nghe An,Yen Thanh District,Dai Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Đại Thành
VN,Nghe An,Yen Thanh District,Lien Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Liên Thành
VN,Nghe An,Yen Thanh District,Bao Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Bảo Thành
VN,Nghe An,Yen Thanh District,My Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Mỹ Thành
VN,Nghe An,Yen Thanh District,Cong Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Công Thành
VN,Nghe An,Yen Thanh District,Son Thanh Ward,Nghệ An,Huyện Yên Thành,Xã Sơn Thành
VN,Tuyen Quang,Yen Son District,Qui Quan Ward,Tuyên Quang,Huyện Yên Sơn,Xã Quí Quân
VN,Tuyen Quang,Yen Son District,Luc Hanh Ward,Tuyên Quang,Huyện Yên Sơn,Xã Lực Hành
VN,Tuyen Quang,Yen Son District,Kien Thiet Ward,Tuyên Quang,Huyện Yên Sơn,Xã Kiến Thiết
VN,Tuyen Quang,Yen Son District,Trung Minh Ward,Tuyên Quang,Huyện Yên Sơn,Xã Trung Minh
VN,Tuyen Quang,Yen Son District,Chieu Yen Ward,Tuyên Quang,Huyện Yên Sơn,Xã Chiêu Yên
VN,Tuyen Quang,Yen Son District,Trung Truc Ward,Tuyên Quang,Huyện Yên Sơn,Xã Trung Trực
VN,Tuyen Quang,Yen Son District,Xuan Van Ward,Tuyên Quang,Huyện Yên Sơn,Xã Xuân Vân
VN,Tuyen Quang,Yen Son District,Phuc Ninh Ward,Tuyên Quang,Huyện Yên Sơn,Xã Phúc Ninh
VN,Tuyen Quang,Yen Son District,Hung Loi Ward,Tuyên Quang,Huyện Yên Sơn,Xã Hùng Lợi
VN,Tuyen Quang,Yen Son District,Trung Son Ward,Tuyên Quang,Huyện Yên Sơn,Xã Trung Sơn
VN,Tuyen Quang,Yen Son District,Tan Tien Ward,Tuyên Quang,Huyện Yên Sơn,Xã Tân Tiến
VN,Tuyen Quang,Yen Son District,Tu Quan Ward,Tuyên Quang,Huyện Yên Sơn,Xã Tứ Quận
VN,Tuyen Quang,Yen Son District,Dao Vien Ward,Tuyên Quang,Huyện Yên Sơn,Xã Đạo Viện
VN,Tuyen Quang,Yen Son District,Tan Long Ward,Tuyên Quang,Huyện Yên Sơn,Xã Tân Long
VN,Tuyen Quang,Yen Son District,Yen Son Ward,Tuyên Quang,Huyện Yên Sơn,Thị trấn Yên Sơn
VN,Tuyen Quang,Yen Son District,Kim Quan Ward,Tuyên Quang,Huyện Yên Sơn,Xã Kim Quan
VN,Tuyen Quang,Yen Son District,Lang Quan Ward,Tuyên Quang,Huyện Yên Sơn,Xã Lang Quán
VN,Tuyen Quang,Yen Son District,Phu Thinh Ward,Tuyên Quang,Huyện Yên Sơn,Xã Phú Thịnh
VN,Tuyen Quang,Yen Son District,Cong Da Ward,Tuyên Quang,Huyện Yên Sơn,Xã Công Đa
VN,Tuyen Quang,Yen Son District,Trung Mon Ward,Tuyên Quang,Huyện Yên Sơn,Xã Trung Môn
VN,Tuyen Quang,Yen Son District,Chan Son Ward,Tuyên Quang,Huyện Yên Sơn,Xã Chân Sơn
VN,Tuyen Quang,Yen Son District,Thai Binh Ward,Tuyên Quang,Huyện Yên Sơn,Xã Thái Bình
VN,Tuyen Quang,Yen Son District,Tien Bo Ward,Tuyên Quang,Huyện Yên Sơn,Xã Tiến Bộ
VN,Tuyen Quang,Yen Son District,My Bang Ward,Tuyên Quang,Huyện Yên Sơn,Xã Mỹ Bằng
VN,Tuyen Quang,Yen Son District,Hoang Khai Ward,Tuyên Quang,Huyện Yên Sơn,Xã Hoàng Khai
VN,Tuyen Quang,Yen Son District,Nhu Han Ward,Tuyên Quang,Huyện Yên Sơn,Xã Nhữ Hán
VN,Tuyen Quang,Yen Son District,Nhu Khe Ward,Tuyên Quang,Huyện Yên Sơn,Xã Nhữ Khê
VN,Tuyen Quang,Yen Son District,Doi Binh Ward,Tuyên Quang,Huyện Yên Sơn,Xã Đội Bình
VN,Bac Ninh,Yen Phong District,Cho Ward,Bắc Ninh,Huyện Yên Phong,Thị trấn Chờ
VN,Bac Ninh,Yen Phong District,Dung Liet Ward,Bắc Ninh,Huyện Yên Phong,Xã Dũng Liệt
VN,Bac Ninh,Yen Phong District,Tam Da Ward,Bắc Ninh,Huyện Yên Phong,Xã Tam Đa
VN,Bac Ninh,Yen Phong District,Tam Giang Ward,Bắc Ninh,Huyện Yên Phong,Xã Tam Giang
VN,Bac Ninh,Yen Phong District,Yen Trung Ward,Bắc Ninh,Huyện Yên Phong,Xã Yên Trung
VN,Bac Ninh,Yen Phong District,Thuy Hoa Ward,Bắc Ninh,Huyện Yên Phong,Xã Thụy Hòa
VN,Bac Ninh,Yen Phong District,Hoa Tien Ward,Bắc Ninh,Huyện Yên Phong,Xã Hòa Tiến
VN,Bac Ninh,Yen Phong District,Dong Tien Ward,Bắc Ninh,Huyện Yên Phong,Xã Đông Tiến
VN,Bac Ninh,Yen Phong District,Yen Phu Ward,Bắc Ninh,Huyện Yên Phong,Xã Yên Phụ
VN,Bac Ninh,Yen Phong District,Trung Nghia Ward,Bắc Ninh,Huyện Yên Phong,Xã Trung Nghĩa
VN,Bac Ninh,Yen Phong District,Dong Phong Ward,Bắc Ninh,Huyện Yên Phong,Xã Đông Phong
VN,Bac Ninh,Yen Phong District,Long Chau Ward,Bắc Ninh,Huyện Yên Phong,Xã Long Châu
VN,Bac Ninh,Yen Phong District,Van Mon Ward,Bắc Ninh,Huyện Yên Phong,Xã Văn Môn
VN,Bac Ninh,Yen Phong District,Dong Tho Ward,Bắc Ninh,Huyện Yên Phong,Xã Đông Thọ
VN,Hung Yen,Yen My District,Yen My Ward,Hưng Yên,Huyện Yên Mỹ,Thị trấn Yên Mỹ
VN,Hung Yen,Yen My District,Giai Pham Ward,Hưng Yên,Huyện Yên Mỹ,Xã Giai Phạm
VN,Hung Yen,Yen My District,Nghia Hiep Ward,Hưng Yên,Huyện Yên Mỹ,Xã Nghĩa Hiệp
VN,Hung Yen,Yen My District,Dong Than Ward,Hưng Yên,Huyện Yên Mỹ,Xã Đồng Than
VN,Hung Yen,Yen My District,Ngoc Long Ward,Hưng Yên,Huyện Yên Mỹ,Xã Ngọc Long
VN,Hung Yen,Yen My District,Lieu Xa Ward,Hưng Yên,Huyện Yên Mỹ,Xã Liêu Xá
VN,Hung Yen,Yen My District,Hoan Long Ward,Hưng Yên,Huyện Yên Mỹ,Xã Hòan Long
VN,Hung Yen,Yen My District,Tan Lap Ward,Hưng Yên,Huyện Yên Mỹ,Xã Tân Lập
VN,Hung Yen,Yen My District,Thanh Long Ward,Hưng Yên,Huyện Yên Mỹ,Xã Thanh Long
VN,Hung Yen,Yen My District,Yen Phu Ward,Hưng Yên,Huyện Yên Mỹ,Xã Yên Phú
VN,Hung Yen,Yen My District,Viet Cuong Ward,Hưng Yên,Huyện Yên Mỹ,Xã Việt Cường
VN,Hung Yen,Yen My District,Trung Hoa Ward,Hưng Yên,Huyện Yên Mỹ,Xã Trung Hòa
VN,Hung Yen,Yen My District,Yen Hoa Ward,Hưng Yên,Huyện Yên Mỹ,Xã Yên Hòa
VN,Hung Yen,Yen My District,Minh Chau Ward,Hưng Yên,Huyện Yên Mỹ,Xã Minh Châu
VN,Hung Yen,Yen My District,Trung Hung Ward,Hưng Yên,Huyện Yên Mỹ,Xã Trung Hưng
VN,Hung Yen,Yen My District,Ly Thuong Kiet Ward,Hưng Yên,Huyện Yên Mỹ,Xã Lý Thường Kiệt
VN,Hung Yen,Yen My District,Tan Viet Ward,Hưng Yên,Huyện Yên Mỹ,Xã Tân Việt
VN,Ninh Binh,Yen Mo District,Yen Thinh Ward,Ninh Bình,Huyện Yên Mô,Thị trấn Yên Thịnh
VN,Ninh Binh,Yen Mo District,Khanh Thuong Ward,Ninh Bình,Huyện Yên Mô,Xã Khánh Thượng
VN,Ninh Binh,Yen Mo District,Khanh Duong Ward,Ninh Bình,Huyện Yên Mô,Xã Khánh Dương
VN,Ninh Binh,Yen Mo District,Mai Son Ward,Ninh Bình,Huyện Yên Mô,Xã Mai Sơn
VN,Ninh Binh,Yen Mo District,Khanh Thinh Ward,Ninh Bình,Huyện Yên Mô,Xã Khánh Thịnh
VN,Ninh Binh,Yen Mo District,Yen Phong Ward,Ninh Bình,Huyện Yên Mô,Xã Yên Phong
VN,Ninh Binh,Yen Mo District,Yen Hoa Ward,Ninh Bình,Huyện Yên Mô,Xã Yên Hòa
VN,Ninh Binh,Yen Mo District,Yen Thang Ward,Ninh Bình,Huyện Yên Mô,Xã Yên Thắng
VN,Ninh Binh,Yen Mo District,Yen Tu Ward,Ninh Bình,Huyện Yên Mô,Xã Yên Từ
VN,Ninh Binh,Yen Mo District,Yen Hung Ward,Ninh Bình,Huyện Yên Mô,Xã Yên Hưng
VN,Ninh Binh,Yen Mo District,Yen Thanh Ward,Ninh Bình,Huyện Yên Mô,Xã Yên Thành
VN,Ninh Binh,Yen Mo District,Yen Nhan Ward,Ninh Bình,Huyện Yên Mô,Xã Yên Nhân
VN,Ninh Binh,Yen Mo District,Yen My Ward,Ninh Bình,Huyện Yên Mô,Xã Yên Mỹ
VN,Ninh Binh,Yen Mo District,Yen Mac Ward,Ninh Bình,Huyện Yên Mô,Xã Yên Mạc
VN,Ninh Binh,Yen Mo District,Yen Dong Ward,Ninh Bình,Huyện Yên Mô,Xã Yên Đồng
VN,Ninh Binh,Yen Mo District,Yen Thai Ward,Ninh Bình,Huyện Yên Mô,Xã Yên Thái
VN,Ninh Binh,Yen Mo District,Yen Lam Ward,Ninh Bình,Huyện Yên Mô,Xã Yên Lâm
VN,Ha Giang,Yen Minh District,Yen Minh Ward,Hà Giang,Huyện Yên Minh,Thị trấn Yên Minh
VN,Ha Giang,Yen Minh District,Thang Mo Ward,Hà Giang,Huyện Yên Minh,Xã Thắng Mố
VN,Ha Giang,Yen Minh District,Phu Lung Ward,Hà Giang,Huyện Yên Minh,Xã Phú Lũng
VN,Ha Giang,Yen Minh District,Sung Trang Ward,Hà Giang,Huyện Yên Minh,Xã Sủng Tráng
VN,Ha Giang,Yen Minh District,Bach Dich Ward,Hà Giang,Huyện Yên Minh,Xã Bạch Đích
VN,Ha Giang,Yen Minh District,Na Khe Ward,Hà Giang,Huyện Yên Minh,Xã Na Khê
VN,Ha Giang,Yen Minh District,Sung Thai Ward,Hà Giang,Huyện Yên Minh,Xã Sủng Thài
VN,Ha Giang,Yen Minh District,Huu Vinh Ward,Hà Giang,Huyện Yên Minh,Xã Hữu Vinh
VN,Ha Giang,Yen Minh District,Lao Va Chai Ward,Hà Giang,Huyện Yên Minh,Xã Lao Và Chải
VN,Ha Giang,Yen Minh District,Mau Due Ward,Hà Giang,Huyện Yên Minh,Xã Mậu Duệ
VN,Ha Giang,Yen Minh District,Dong Minh Ward,Hà Giang,Huyện Yên Minh,Xã Đông Minh
VN,Ha Giang,Yen Minh District,Mau Long Ward,Hà Giang,Huyện Yên Minh,Xã Mậu Long
VN,Ha Giang,Yen Minh District,Ngam La Ward,Hà Giang,Huyện Yên Minh,Xã Ngam La
VN,Ha Giang,Yen Minh District,Ngoc Long Ward,Hà Giang,Huyện Yên Minh,Xã Ngọc Long
VN,Ha Giang,Yen Minh District,Duong Thuong Ward,Hà Giang,Huyện Yên Minh,Xã Đường Thượng
VN,Ha Giang,Yen Minh District,Lung Ho Ward,Hà Giang,Huyện Yên Minh,Xã Lũng Hồ
VN,Ha Giang,Yen Minh District,Du Tien Ward,Hà Giang,Huyện Yên Minh,Xã Du Tiến
VN,Ha Giang,Yen Minh District,Du Gia Ward,Hà Giang,Huyện Yên Minh,Xã Du Già
VN,Phu Tho,Yen Lap District,Yen Lap Ward,Phú Thọ,Huyện Yên Lập,Thị trấn Yên Lập
VN,Phu Tho,Yen Lap District,My Lung Ward,Phú Thọ,Huyện Yên Lập,Xã Mỹ Lung
VN,Phu Tho,Yen Lap District,My Luong Ward,Phú Thọ,Huyện Yên Lập,Xã Mỹ Lương
VN,Phu Tho,Yen Lap District,Luong Son Ward,Phú Thọ,Huyện Yên Lập,Xã Lương Sơn
VN,Phu Tho,Yen Lap District,Xuan An Ward,Phú Thọ,Huyện Yên Lập,Xã Xuân An
VN,Phu Tho,Yen Lap District,Xuan Vien Ward,Phú Thọ,Huyện Yên Lập,Xã Xuân Viên
VN,Phu Tho,Yen Lap District,Xuan Thuy Ward,Phú Thọ,Huyện Yên Lập,Xã Xuân Thủy
VN,Phu Tho,Yen Lap District,Trung Son Ward,Phú Thọ,Huyện Yên Lập,Xã Trung Sơn
VN,Phu Tho,Yen Lap District,Hung Long Ward,Phú Thọ,Huyện Yên Lập,Xã Hưng Long
VN,Phu Tho,Yen Lap District,Nga Hoang Ward,Phú Thọ,Huyện Yên Lập,Xã Nga Hoàng
VN,Phu Tho,Yen Lap District,Dong Lac Ward,Phú Thọ,Huyện Yên Lập,Xã Đồng Lạc
VN,Phu Tho,Yen Lap District,Thuong Long Ward,Phú Thọ,Huyện Yên Lập,Xã Thượng Long
VN,Phu Tho,Yen Lap District,Dong Thinh Ward,Phú Thọ,Huyện Yên Lập,Xã Đồng Thịnh
VN,Phu Tho,Yen Lap District,Phuc Khanh Ward,Phú Thọ,Huyện Yên Lập,Xã Phúc Khánh
VN,Phu Tho,Yen Lap District,Minh Hoa Ward,Phú Thọ,Huyện Yên Lập,Xã Minh Hòa
